OBJECTID,Collection_Date,Site_Name,Lat,Long,Nitrate,Nitrite,Nitrogen,Temperature,Conductivity,pH,Dissolved_Oxygen,Total_Dissolved_Solids,Flow,Turbidity,Elevation
1320,2016-06-01,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,12,605,8.1,,,8.5,1,1261.056885
1321,2016-09-20,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,13,653,7.9,,,16.6,2,1261.056885
1322,2016-08-02,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,13.5,685,8.1,,,13.6,2,1261.056885
1323,2016-05-04,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,14.5,439,7.9,,,20.8,9,1261.056885
1324,2017-05-17,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,9,378,7.8,,,47,11,1261.056885
1325,2017-08-29,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,14.5,650,7.8,,,15.2,7,1261.056885
1326,2017-06-21,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,17,529,7.9,,,30.6,9,1261.056885
1327,2017-07-25,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,14.5,698,7.8,,,12,3,1261.056885
1328,2018-07-31,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,13.5,600,7.9,,,16,17,1261.056885
1329,2018-04-24,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,9,602,7.9,,,11,11,1261.056885
1330,2018-05-29,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,13,571,7.9,,,22.5,17,1261.056885
1331,2018-06-26,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,14,630,7.9,,,13.5,9,1261.056885
1332,2018-08-28,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,11.5,584,7.9,,,16.6,6,1261.056885
1333,2018-09-25,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,9,575,8,,,16.6,5,1261.056885
1334,2019-07-10,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,654,7.8,,,,6,1261.056885
1335,2019-05-06,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,9,632,7.8,,,11.5,4,1261.056885
1336,2019-09-03,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,608,7.9,,,,6,1261.056885
1337,2019-06-03,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,355,7.8,,,,17,1261.056885
1338,2019-07-31,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,653,7.8,,,,4,1261.056885
1339,2020-07-28,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,580,7.9,,,,8,1261.056885
1340,2020-06-23,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,663,7.8,,,,2,1261.056885
1341,2020-08-26,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,570,7.9,,,,3,1261.056885
1342,2020-05-27,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,657,8,,,,3,1261.056885
1343,2020-09-30,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,602,7.9,,,,1,1261.056885
1344,2021-09-07,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,557,7.8,,,,4,1261.056885
1345,2021-08-02,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,599,7.8,,,,5,1261.056885
1346,2021-05-25,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,605,7.9,,,,5,1261.056885
1347,2021-07-07,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,613,7.9,,,,2,1261.056885
1348,2022-08-02,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,629,7.6,,,,2,1261.056885
1349,2022-06-07,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,569,7.9,,,,4,1261.056885
1350,2022-09-06,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,610,7.8,,,,3,1261.056885
1351,2022-07-06,1119USBR_WQX-MIN393,42.5237649,-113.6672482,,,,,646,7.7,,,,2,1261.056885
1352,2018-09-25,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,10,377,8.4,,,5.9,1,1263.192383
1353,2018-05-29,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,15,403,8.1,,,3.4,1,1263.192383
1354,2018-07-31,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,18,406,7.9,,,1.9,1,1263.192383
1355,2018-08-28,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,12,410,8.1,,,2.6,1,1263.192383
1356,2018-04-24,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,9,427,8.3,,,1.3,6,1263.192383
1357,2018-06-26,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,18,365,8,,,3.6,3,1263.192383
1358,2019-05-06,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,12,,8.4,,,2.4,4,1263.192383
1359,2019-09-03,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8,,,,1,1263.192383
1360,2019-07-31,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.1,,,,2,1263.192383
1361,2019-06-03,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.2,,,,2,1263.192383
1362,2019-07-10,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.1,,,,2,1263.192383
1363,2020-09-30,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.6,,,,1,1263.192383
1364,2020-05-27,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.2,,,,2,1263.192383
1365,2020-07-28,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.2,,,,1,1263.192383
1366,2020-06-23,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.4,,,,2,1263.192383
1367,2020-08-26,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,7.9,,,,2,1263.192383
1368,2021-09-07,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8,,,,2,1263.192383
1369,2021-05-25,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8,,,,1,1263.192383
1370,2021-07-07,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8,,,,1,1263.192383
1371,2021-08-02,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,7.7,,,,2,1263.192383
1372,2022-05-03,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.1,,,,5,1263.192383
1373,2022-07-06,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,7.6,,,,1,1263.192383
1374,2022-08-02,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,7.8,,,,,1263.192383
1375,2022-09-06,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,7.5,,,,2,1263.192383
1376,2022-06-07,1119USBR_WQX-MIN377,42.52416,-113.72444,,,,,,8.2,,,,2,1263.192383
1377,2014-07-02,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,18,423,8.3,,,25,7,1273.631592
1378,2014-06-03,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,15,452,8.4,,,17,3,1273.631592
1379,2014-10-01,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,14,377,8.6,,,24,10,1273.631592
1380,2014-09-03,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,17.5,364,8.5,,,4,12,1273.631592
1381,2014-07-30,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,21,401,8.1,,,5,7,1273.631592
1382,2014-04-30,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,8.5,468,8.4,,,11,6,1273.631592
1383,2015-04-21,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,8.5,440,8.5,,,30,8,1273.631592
1384,2015-06-02,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,16,446,8.2,,,33,3,1273.631592
1385,2015-07-08,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,23,409,8.2,,,17,7,1273.631592
1386,2015-09-02,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,19,391,8.5,,,16,8,1273.631592
1387,2015-08-04,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,20.5,434,8.5,,,7,7,1273.631592
1388,2015-10-06,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,16,404,8.4,,,18,11,1273.631592
1389,2016-05-04,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,13.5,476,8.1,,,25,7,1273.631592
1390,2016-08-02,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,22,432,8.4,,,4.2,5,1273.631592
1391,2016-07-05,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,20,440,8.7,,,27,5,1273.631592
1392,2016-09-20,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,15.5,401,8.1,,,46,2,1273.631592
1393,2016-06-01,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,15,458,8.4,,,13,4,1273.631592
1394,2017-05-17,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,9,404,8.3,,,14,7,1273.631592
1395,2017-06-21,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,18.1,397,8.5,,,7.8,5,1273.631592
1396,2017-08-29,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,20,365,8.5,,,23,6,1273.631592
1397,2017-07-25,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,21.5,361,8.4,,,27,7,1273.631592
1398,2018-04-24,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,8.5,421,8.5,,,50,11,1273.631592
1399,2018-08-28,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,11.5,355,8.2,,,25,11,1273.631592
1400,2018-07-31,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,20,356,8.3,,,12,6,1273.631592
1401,2018-06-26,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,18,353,8.1,,,4,5,1273.631592
1402,2018-05-29,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,15,394,8.4,,,51,4,1273.631592
1403,2018-09-25,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,12,363,8.5,,,35,8,1273.631592
1404,2019-06-03,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,405,8.6,,,,4,1273.631592
1405,2019-05-06,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,8,432,8.4,,,48,9,1273.631592
1406,2019-09-03,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,411,8.3,,,,6,1273.631592
1407,2019-07-10,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,400,8.2,,,,6,1273.631592
1408,2019-07-31,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,395,8.2,,,,7,1273.631592
1409,2020-07-28,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,393,8.5,,,,6,1273.631592
1410,2020-08-26,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,365,8.5,,,,7,1273.631592
1411,2020-09-30,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,395,8.5,,,,5,1273.631592
1412,2020-05-27,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,440,8.6,,,,2,1273.631592
1413,2020-06-23,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,418,8.5,,,,5,1273.631592
1414,2021-08-02,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,395,8.3,,,,9,1273.631592
1415,2021-05-25,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,463,8.5,,,,5,1273.631592
1416,2021-09-07,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,344,8.6,,,,12,1273.631592
1417,2021-07-07,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,432,8.3,,,,7,1273.631592
1418,2022-08-02,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,442,8,,,,6,1273.631592
1419,2022-07-06,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,472,8,,,,4,1273.631592
1420,2022-06-07,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,473,8.4,,,,2,1273.631592
1421,2022-09-06,1119USBR_WQX-MIN391,42.5474999,-113.6172816,,,,,386,8,,,,7,1273.631592
1422,2014-07-30,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,19,555,7.9,,,1.1,,1263.423462
1423,2014-09-03,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,14,555,8,,,1.9,,1263.423462
1424,2014-07-02,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,16,739,7.8,,,0.7,,1263.423462
1425,2014-06-03,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,14,718,8,,,1.1,2,1263.423462
1426,2014-10-01,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,9,615,7.8,,,1.9,,1263.423462
1427,2014-04-30,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,8,605,8.1,,,1.5,2,1263.423462
1428,2015-04-21,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,10,561,8.2,,,3.8,2,1263.423462
1429,2015-08-04,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,16,634,7.9,,,2.8,1,1263.423462
1430,2015-09-02,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,16,596,7.7,,,3.2,,1263.423462
1431,2015-06-02,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,13,729,8.1,,,3.2,2,1263.423462
1432,2015-10-06,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,13,572,7.8,,,2.7,,1263.423462
1433,2015-07-08,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,18,692,8,,,1.6,1,1263.423462
1434,2016-07-05,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,15,839,7.9,,,,,1263.423462
1435,2016-05-04,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,13,554,8.2,,,6.9,4,1263.423462
1436,2016-06-01,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,12,797,8.2,,,1.4,,1263.423462
1437,2016-09-20,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,13,786,7.6,,,1.7,,1263.423462
1438,2016-08-02,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,15,772,7.7,,,1.7,,1263.423462
1439,2017-08-29,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,15,602,7.6,,,0.9,4,1263.423462
1440,2017-05-17,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,7,626,7.8,,,1.5,2,1263.423462
1441,2017-06-21,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,20,619,7.5,,,1,1,1263.423462
1442,2017-07-25,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,18,680,7.6,,,1.8,2,1263.423462
1443,2018-07-31,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,17,558,7.6,,,0.9,1,1263.423462
1444,2018-04-24,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,7,814,8,,,0.5,7,1263.423462
1445,2018-09-25,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,8,703,8.1,,,1,,1263.423462
1446,2018-08-28,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,13,594,7.7,,,0.7,,1263.423462
1447,2018-06-26,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,17,567,7.8,,,3.8,4,1263.423462
1448,2019-09-03,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.7,,,,1,1263.423462
1449,2019-06-03,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.9,,,,2,1263.423462
1450,2019-05-06,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,11,,8,,,0.7,2,1263.423462
1451,2019-07-31,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.7,,,,,1263.423462
1452,2019-07-10,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.8,,,,,1263.423462
1453,2020-08-26,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.7,,,,,1263.423462
1454,2020-09-30,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.7,,,,2,1263.423462
1455,2020-05-27,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.8,,,,6,1263.423462
1456,2020-07-28,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.9,,,,,1263.423462
1457,2020-06-23,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.8,,,,1,1263.423462
1458,2021-07-07,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.6,,,,1,1263.423462
1459,2021-08-02,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.5,,,,1,1263.423462
1460,2021-09-07,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.7,,,,,1263.423462
1461,2021-05-25,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.8,,,,1,1263.423462
1462,2022-09-06,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.7,,,,,1263.423462
1463,2022-06-07,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.7,,,,,1263.423462
1464,2022-08-02,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,7.6,,,,3,1263.423462
1465,2022-05-03,1119USBR_WQX-MIN387,42.5541166,-113.6438999,,,,,,8,,,,3,1263.423462
1466,2014-06-03,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,15,608,7.9,,,7,2,1265.986206
1467,2014-09-03,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,13,705,7.7,,,9.5,1,1265.986206
1468,2014-07-02,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,14,631,7.7,,,5.3,,1265.986206
1469,2014-04-30,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,8,786,7.8,,,6.3,2,1265.986206
1470,2014-10-01,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,11,736,7.7,,,7.5,,1265.986206
1471,2014-07-30,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,16,653,7.8,,,6.2,,1265.986206
1472,2015-10-06,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,13,751,7.6,,,8.8,,1265.986206
1473,2015-08-04,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,15,723,7.8,,,4.6,1,1265.986206
1474,2015-09-02,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,15,732,7.5,,,4.3,1,1265.986206
1475,2015-06-02,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,14,682,8.1,,,4.6,1,1265.986206
1476,2015-07-08,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,16,672,7.9,,,4.5,,1265.986206
1477,2015-04-21,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,9,761,7.8,,,2.7,,1265.986206
1478,2016-05-04,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,11,811,8,,,2.2,1,1265.986206
1479,2016-06-01,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,13,668,7.9,,,5.6,1,1265.986206
1480,2016-08-02,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,16,678,7.6,,,7.8,,1265.986206
1481,2016-07-05,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,16,641,7.9,,,,,1265.986206
1482,2016-09-20,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,14,779,7.6,,,8.2,,1265.986206
1483,2017-06-21,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,15,748,7.6,,,1.4,,1265.986206
1484,2017-07-25,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,14,809,7.5,,,4.7,,1265.986206
1485,2017-08-29,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,16,764,7.5,,,5.3,4,1265.986206
1486,2017-05-17,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,6,729,7.8,,,8,,1265.986206
1487,2018-05-29,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,12,700,7.8,,,4.1,1,1265.986206
1488,2018-04-24,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,8,895,7.8,,,3.7,6,1265.986206
1489,2018-06-26,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,14,715,7.6,,,4.3,,1265.986206
1490,2018-08-28,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,12,794,7.6,,,6.4,,1265.986206
1491,2018-09-25,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,12,764,7.8,,,8.1,2,1265.986206
1492,2018-07-31,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,14,758,7.6,,,6.3,,1265.986206
1493,2019-05-06,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,11,,7.9,,,4.46,2,1265.986206
1494,2019-09-03,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.6,,,,,1265.986206
1495,2019-06-03,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.8,,,,2,1265.986206
1496,2019-07-31,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.7,,,,,1265.986206
1497,2019-07-10,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.8,,,,,1265.986206
1498,2020-07-28,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.6,,,,,1265.986206
1499,2020-05-27,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,8,,,,1,1265.986206
1500,2020-09-30,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.6,,,,2,1265.986206
1501,2020-06-23,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.7,,,,,1265.986206
1502,2020-08-26,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.6,,,,,1265.986206
1503,2021-08-02,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.4,,,,4,1265.986206
1504,2021-05-25,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.8,,,,,1265.986206
1505,2021-09-07,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.5,,,,2,1265.986206
1506,2021-07-07,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.6,,,,1,1265.986206
1507,2022-07-06,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.5,,,,1,1265.986206
1508,2022-05-03,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.8,,,,1,1265.986206
1509,2022-09-06,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.6,,,,,1265.986206
1510,2022-06-07,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.6,,,,14,1265.986206
1511,2022-08-02,1119USBR_WQX-MIN382,42.5710722,-113.6395778,,,,,,7.5,,,,2,1265.986206
1512,2019-07-02,NARS_WQX-NRS_ID-10197,42.5756575,-113.6292099,0.0274,0.005,,20.1,296,6.35,8.45,,,3.72,1260.967041
1513,2019-07-22,NARS_WQX-NRS_ID-10197,42.5756575,-113.6292099,0.0059,0.002,,21.1,313,8.17,6.62,,,4.02,1260.967041
1514,2018-06-26,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,18,402,8.2,,,5.6,2,1266.86731
1515,2018-09-25,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,11,436,8.3,,,4.9,1,1266.86731
1516,2018-08-28,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,15,371,8.4,,,7.8,1,1266.86731
1517,2018-05-29,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,17,391,8.4,,,8.2,2,1266.86731
1518,2018-07-31,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,21,385,8.1,,,4.3,,1266.86731
1519,2018-04-24,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,7,424,8.5,,,5.6,7,1266.86731
1520,2019-06-03,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.4,,,,2,1266.86731
1521,2019-09-03,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.3,,,,1,1266.86731
1522,2019-07-10,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,7.9,,,,1,1266.86731
1523,2019-07-31,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,7.8,,,,,1266.86731
1524,2019-05-06,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,12,,8.2,,,6.04,3,1266.86731
1525,2020-09-30,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.5,,,,2,1266.86731
1526,2020-07-28,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.5,,,,2,1266.86731
1527,2020-08-26,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8,,,,,1266.86731
1528,2020-06-23,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.5,,,,2,1266.86731
1529,2020-05-27,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.4,,,,1,1266.86731
1530,2021-08-02,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.1,,,,2,1266.86731
1531,2021-09-07,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.1,,,,2,1266.86731
1532,2021-07-07,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.1,,,,2,1266.86731
1533,2021-05-25,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.4,,,,2,1266.86731
1534,2022-06-07,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8.2,,,,1,1266.86731
1535,2022-08-02,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,7.9,,,,1,1266.86731
1536,2022-09-06,1119USBR_WQX-MIN378,42.57601,-113.64597,,,,,,8,,,,2,1266.86731
1537,2021-07-13,IDEQ_WQX-2021SSTOA008,42.434423,-113.549608,,,,18.8,217.6,,,,,,1399.678833
1538,2021-07-12,IDEQ_WQX-2021SSTOA007,42.574755,-112.83381,,,,15.5,384,,,,,,1462.369507
1539,2017-07-06,IDEQ_WQX-2017SPOCA005,42.504605,-112.668056,,,,10.6,418.1,,,,,,1742.797974
1540,2023-07-13,IDEQ_WQX-2023SPOCA012,42.5049,-112.6679,,,,9.8,400,8.3,,,,,1742.307495
1541,2017-07-06,IDEQ_WQX-2017SPOCA004,42.506253,-112.655078,,,,10.8,392,,,,,,1705.864502
1542,2016-07-13,IDEQ_WQX-2016STWFA009,42.557606,-112.775387,,,,11.1,408.8,,,,,,1566.914795
1543,2014-07-10,IDEQ_WQX-2014SPOCA003,42.562555,-112.791041,,,,12.3,405,,,,,,1529.315552
1544,2017-11-27,SHOSHONE_BANNOCK-Upper Bannock Creek,42.57858,-112.5707,,,,7.13,,8.7,11.22,,2.81,4.3,1515.641479
1545,2018-07-23,SHOSHONE_BANNOCK-Upper Bannock Creek,42.57858,-112.5707,,,,17.42,,8.46,11.16,,1.2,9,1515.641479
1546,2018-05-14,SHOSHONE_BANNOCK-Upper Bannock Creek,42.57858,-112.5707,,,,13.96,,8.38,8.79,,3.45,72,1515.641479
1547,2018-01-22,SHOSHONE_BANNOCK-Upper Bannock Creek,42.57858,-112.5707,,,,2.48,,7.69,12.63,,4.12,8.8,1515.641479
1548,2018-03-19,SHOSHONE_BANNOCK-Upper Bannock Creek,42.57858,-112.5707,,,,3.81,,7.85,10.9,,13.81,43,1515.641479
1549,2018-09-11,SHOSHONE_BANNOCK-Upper Bannock Creek,42.57858,-112.5707,,,,14.44,,8.78,15.2,,0.556,2.5,1515.641479
